Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC 
14/12/2024 5:00;37;16;21,6;9;30,6;0;0;1,4;0,4;221;0;78;562;0;0;3,8
14/12/2024 6:00;34;20;36,8;7,8;44,6;0;0;1,2;0,7;218;0;79,1;562;3;0;4,5
14/12/2024 7:00;47;20;35,6;6,9;42,6;0;0;2,1;0,7;209;0;77,8;563;54;0;4,8
14/12/2024 8:00;37;21;48,2;10,2;58,4;0;0;4,6;0,7;210;0;60,9;563;249;0;6,2
14/12/2024 9:00;67;24;44,1;19,6;63,8;0;0;12,6;1,4;20;0;53,3;563;495;0;8,4
14/12/2024 10:00;70;36;33,4;29,8;63,2;0;0;25,8;1,2;300;0;46,2;563;685;0;9,4
14/12/2024 11:00;76;38;28,5;30,7;59,2;0;0;31,2;2,2;305;0;45;563;785;0;10
14/12/2024 12:00;89;42;14,5;18,9;33,4;0;0;40,7;3,6;283;0;48;563;753;0;5,4
14/12/2024 13:00;78;35;9,1;12,5;21,5;0;0;49,9;3,4;279;0;47,7;562;832;0;4
14/12/2024 14:00;63;33;8,5;9,7;18,2;0;0;42,8;3,9;276;0;52,1;562;655;0;3,3
14/12/2024 15:00;54;27;10;8,5;18,5;0;0;40,8;4;272;0;51,4;561;654;0;4,7
14/12/2024 16:00;49;25;11,5;10,2;21,7;0;0;34,5;3,8;282;0;55,9;561;404;0;3,3
14/12/2024 17:00;51;29;10,9;10,3;21,2;0;0;30,4;3;282;0;61,5;561;213;0;3,1
14/12/2024 18:00;45;21;13,4;14;27,4;0;0;22,6;2,6;275;0;67,5;561;35;0;3,3
14/12/2024 19:00;52;23;16,5;15,7;32,2;0;0;16,4;2;290;0;75,3;561;0;0;4,3
14/12/2024 20:00;57;30;20,3;18,7;39;0;0;11,4;1,5;301;0;76,9;562;0;0;5,3
14/12/2024 21:00;57;22;18,2;19,7;37,9;0;0;6,6;0,7;252;0;77,5;562;0;0;5,7
14/12/2024 22:00;63;33;20;16,1;36,1;0;0;1,6;0,6;249;0;76,2;563;0;0;4,9
14/12/2024 23:00;59;36;13,1;13,9;27;0;0;2,3;0,7;230;0;77,5;563;0;0;3,1
15/12/2024 0:00;39;25;15,8;11,9;27,7;0;0;2,5;0,7;217;0;77,7;563;0;0;2,8
15/12/2024 1:00;38;27;11,5;12,8;24,3;0;0;2,7;0,9;196;0;76,4;562;0;0;2,6
15/12/2024 2:00;45;30;4,8;8,7;13,5;0;0;9;1,1;179;0;72,7;562;0;0;1,3
15/12/2024 3:00;23;16;20,2;10,9;31,1;0;0;6,2;0,8;265;0;71,3;561;0;0;2,9
15/12/2024 4:00;41;21;51,2;10,7;61,9;0;0;1,4;1,1;282;0;81,3;562;0;0;7,9
15/12/2024 5:00;91;54;18,7;10,7;29,3;0;0;2,4;0,7;188;0;74,2;562;0;0;4
15/12/2024 6:00;46;24;12,9;11,5;24,4;0;0;3;0,6;186;0;77,1;562;3;0;2,7
15/12/2024 7:00;31;16;34;11,3;45,4;0;0;2,6;0,4;208;0;82;562;51;0;6,1
15/12/2024 8:00;63;30;16,9;8,8;25,7;0;0;10,4;1,2;169;0;69,7;563;240;0;3,3
15/12/2024 9:00;31;21;13,7;7,1;20,8;0;0;21,1;1,4;107;0;53,2;563;492;0;2,5
15/12/2024 10:00;38;18;8,2;7,9;16;0;0;32,3;1,1;197;0;46,6;563;658;0;2,5
15/12/2024 11:00;37;22;4,6;4,4;9,1;0;0;34,3;1,6;211;0;44;563;671;0;1,4
15/12/2024 12:00;31;12;4,2;2,7;6,8;0;0;37,7;1,5;215;0;38,2;562;939;0;1
15/12/2024 13:00;22;13;7,5;9,6;17,1;0;0;50,5;3,3;271;0;45,6;562;643;0;4,9
15/12/2024 14:00;70;38;8;8;16;0;0;43,2;4,4;274;0;56,2;561;706;0;3,1
15/12/2024 15:00;60;36;8,3;7,7;15,9;0;0;35,3;3,9;284;0;57,9;561;248;0;2,2
15/12/2024 16:00;57;27;9,4;8,3;17,6;0;0;32,1;3,1;295;0;59,2;561;405;0;2,8
15/12/2024 17:00;49;33;11;11,6;22,7;0;0;26,8;2,8;301;0;59,8;561;173;0;2,7
15/12/2024 18:00;56;31;11,3;14,8;26,1;0;0;22;2,9;303;0;71,8;561;36;0;3,4
15/12/2024 19:00;62;39;14,3;16,9;31,2;0;0;16,1;1,8;306;0;76,7;561;0;0;3,9
15/12/2024 20:00;62;44;22,7;20,2;42,9;0;0;8,4;1,4;320;0;76,8;562;0;0;5,2
15/12/2024 21:00;77;45;23,4;24;47,4;0;0;5,1;0,9;310;0;78,2;563;0;0;5,3
15/12/2024 22:00;80;47;9,2;13,8;23;0;0;14,2;0,8;174;0;73,5;563;0;0;3,2
15/12/2024 23:00;34;20;3,6;6,3;9,9;0;0;18,8;0,7;207;0;72,8;563;0;0;1,3
16/12/2024 0:00;32;17;3,7;4,7;8,4;0;0;21,1;0,8;186;0;72,7;563;0;0;1,2
16/12/2024 1:00;21;21;3,6;4,5;8,1;0;0;21,4;0,7;208;0;72,4;562;0;0;1,1
16/12/2024 2:00;26;21;3,8;5,3;9,1;0;0;20;0,8;214;0;69,6;562;0;0;1,1
16/12/2024 3:00;31;14;4,1;6,8;10,9;0;0;16,2;0,4;216;0;70,7;562;0;0;1,6
16/12/2024 4:00;31;27;4,7;8,4;13,2;0;0;13,2;0,4;236;0;72;561;0;0;2
16/12/2024 5:00;48;26;16,7;11,6;28,2;0;0;7,4;0,8;246;0;76,9;562;0;0;4,7
16/12/2024 6:00;63;26;7,8;12,3;20,2;0;0;8,9;0,6;197;0;76,7;562;2;0;3,1
16/12/2024 7:00;34;21;17,4;14,4;31,9;0;0;5,8;0,8;182;0;74,1;563;30;0;4,1
16/12/2024 8:00;47;26;6,9;5,3;12,2;0;0;18,2;1,4;186;0;64,7;563;256;0;1,7
16/12/2024 9:00;42;18;5,4;3,3;8,7;0;0;22,2;1,7;200;0;54,8;564;513;0;1,2
16/12/2024 10:00;45;8;6,6;3,4;10;0;0;25,4;1,7;179;0;44,8;563;780;0;1,1
16/12/2024 11:00;30;11;6,9;3,7;10,6;0;0;28;2,2;173;0;39,9;563;922;0;1,2
16/12/2024 12:00;31;11;6,4;3;9,4;0;0;29,1;3,4;149;0;38,6;563;1023;0;1
16/12/2024 13:00;26;8;8,2;3,2;11,4;0;0;28,8;3,1;145;0;37,8;562;795;0;1,6
16/12/2024 14:00;18;10;7,3;3,7;11;0;0;28,9;2,6;148;0;37,6;562;598;0;1,1
16/12/2024 15:00;24;9;7,4;4,1;11,5;0;0;28,4;2;177;0;36,8;561;552;0;1,5
16/12/2024 16:00;25;15;5,5;3,3;8,8;0;0;29,1;1,6;212;0;37,8;561;399;0;1,1
16/12/2024 17:00;27;8;6,7;5,8;12,5;0;0;24,5;1,8;207;0;41,8;561;182;0;2,1
16/12/2024 18:00;49;20;5,3;7,8;13,2;0;0;20,6;1,4;200;0;55,6;562;22;0;2,1
16/12/2024 19:00;47;20;4,8;8,3;13,1;0;0;18,2;0,8;200;0;65,8;562;0;0;2
16/12/2024 20:00;23;14;6;10;16,1;0;0;16;0,8;201;0;69,2;563;0;0;1,9
16/12/2024 21:00;26;17;9,7;14;23,7;0;0;8,7;1,1;186;0;68,8;564;0;0;2,8
16/12/2024 22:00;31;17;9,5;13,6;23,1;0;0;7,8;0,8;190;0;70,3;564;0;0;3
16/12/2024 23:00;22;17;8,3;13;21,2;0;0;7,3;0,9;194;0;70,8;564;0;0;2,4
17/12/2024 0:00;23;11;8,3;10,3;18,7;0;0;12,3;1,2;176;0;68,9;564;0;0;1,9
17/12/2024 1:00;16;9;5,9;10,1;16,1;0;0;11,8;1;177;0;66,7;564;0;0;2
17/12/2024 2:00;19;12;27,6;12,5;40,1;0;0;3,3;1,1;252;0;70,2;564;0;0;5,2
17/12/2024 3:00;60;29;6,8;9,9;16,7;0;0;10,9;0,8;181;0;68;563;0;0;2,8
17/12/2024 4:00;27;17;41,9;12,7;54,6;0;0;1,7;1,3;283;0;75,4;563;0;0,1;8,3
17/12/2024 5:00;45;27;59,3;10,3;69,6;0;0;1,4;1;300;0;79,6;563;0;0;9,3
17/12/2024 6:00;55;30;68,8;9,7;78,5;0;0;1,4;0,9;334;0;78,1;564;3;0;12,2
17/12/2024 7:00;60;28;51,3;12,4;63,7;0;0;1,8;0,6;215;0;77,1;564;41;0;8,2
17/12/2024 8:00;48;24;31,4;13,7;45,1;0;0;7,1;1,2;145;0;69,2;564;115;0;4
17/12/2024 9:00;32;11;0;0;0;0;0;0;1;171;0;63,3;565;171;0;6,7
17/12/2024 10:00;41;19;0;0;0;0;0;0;1,4;173;0;60,5;565;261;0;2
17/12/2024 11:00;25;10;6,2;3,1;9,4;0;0;17,4;1,6;187;0;55,6;564;614;0;1,7
17/12/2024 12:00;21;9;7,9;3,7;11,6;0;0;17,6;1,9;181;0;50,2;564;424;0;1,4
17/12/2024 13:00;28;15;9,5;3,7;13,2;0;0;17,8;1,6;167;0;48,3;563;461;0;2,1
17/12/2024 14:00;11;8;6,8;3,1;9,9;0;0;18,3;1,7;185;0;47,6;563;552;0;1,1
17/12/2024 15:00;9;3;7,5;3;10,5;0;0;18,7;1,8;170;0;49,7;562;391;0;1
17/12/2024 16:00;11;3;6,8;3,6;10,4;0;0;17,5;1,6;184;0;49,9;562;317;0;1,4
17/12/2024 17:00;15;6;6,3;5,4;11,8;0;0;14,1;1,3;196;0;56,3;563;79;0;1,3
17/12/2024 18:00;16;6;6,2;7,3;13,5;0;0;10,8;1,2;197;0;62,8;563;23;0;2
17/12/2024 19:00;30;9;5,7;5,9;11,7;0;0;11,2;1,2;189;0;65,8;563;0;0;1,5
17/12/2024 20:00;18;8;11;9;20;0;0;6,5;1;191;0;67,6;564;0;0;2,1
17/12/2024 21:00;19;6;10,1;8,2;18,3;0;0;7,6;1,1;185;0;67,9;564;0;0;2,1
17/12/2024 22:00;11;6;7,1;7,5;14,6;0;0;8,2;0,8;193;0;68,5;565;0;0;1,5
17/12/2024 23:00;11;4;6,2;7,3;13,5;0;0;7,6;0,7;213;0;73;564;0;0;1,4
18/12/2024 0:00;9;2;8,9;8,6;17,5;0;0;4,7;0,6;198;0;76,1;564;0;0;1,6
18/12/2024 1:00;5;4;6,7;7,9;14,6;0;0;5,2;0,8;180;0;73;564;0;0;1,5
18/12/2024 2:00;5;5;5;6,5;11,5;0;0;6,7;0,8;153;0;74,8;564;0;0;1,3
18/12/2024 3:00;9;8;29;8,3;37,3;0;0;2,3;1,2;26;0;75,7;563;0;0;4,3
18/12/2024 4:00;20;10;20,9;8,2;29,1;0;0;1,4;0,7;292;0;76,1;563;0;0;4,2
18/12/2024 5:00;16;13;33,5;8,9;42,4;0;0;1,4;1,1;78;0;74,6;563;0;0;8,9
18/12/2024 6:00;29;12;28,9;7,4;36,3;0;0;2,5;1,7;162;0;73,1;564;3;0;4,5
18/12/2024 7:00;27;13;15,1;7,3;22,4;0;0;5,8;1,8;147;0;70,9;564;36;0;2,4
18/12/2024 8:00;13;10;11,8;5,2;17;0;0;8,3;1,3;180;0;66,6;564;143;0;1,7
18/12/2024 9:00;14;6;8,5;3,1;11,6;0;0;11,5;1,5;183;0;60,7;565;242;0;1,4
18/12/2024 10:00;13;5;6,6;2,5;9,1;0;0;13,6;1,3;197;0;54,5;565;286;0;1,1
18/12/2024 11:00;10;4;9,6;3,5;13,1;0;0;13,5;1,5;195;0;52;565;288;0;1,6
18/12/2024 12:00;17;6;11,2;2,6;13,7;0;0;13,9;3,2;137;0;51,2;564;439;0;1,2
18/12/2024 13:00;18;7;10;2,9;12,9;0;0;13,8;1,9;163;0;55,3;564;325;0;1,8
18/12/2024 14:00;9;7;6,1;2,3;8,4;0;0;15,2;1,6;183;0;49,8;563;604;0;1,2
18/12/2024 15:00;19;5;7;1,8;8,8;0;0;15,4;1,9;172;0;44,2;563;505;0;1,4
18/12/2024 16:00;8;1,2;6,7;2,2;8,9;0;0;14;1,4;193;0;47,9;562;314;0;1,2
18/12/2024 17:00;18;6;6,5;3,6;10,1;0;0;13,2;1,1;203;0;51,4;562;123;0;1,2
18/12/2024 18:00;19;6;8,7;6,3;15;0;0;8,7;1,2;187;0;57;563;19;0;1,9
18/12/2024 19:00;25;8;7,3;6,8;14,1;0;0;7,5;1,1;188;0;65,1;563;0;0;2
18/12/2024 20:00;14;6;13,7;7,1;20,8;0;0;5,5;1;181;0;69,7;564;0;0;2
18/12/2024 21:00;24;11;16,5;7,8;24,3;0;0;4,1;1,3;172;0;72,9;564;0;0;2,3
18/12/2024 22:00;20;8;11,1;7;18,1;0;0;6,6;0,9;185;0;72,8;564;0;0;2
18/12/2024 23:00;18;12;22,9;9,2;32,1;0;0;2,7;0,9;162;0;70,5;564;0;0;2,6
19/12/2024 0:00;19;10;11,4;7;18,4;0;0;5,8;0,7;210;0;73,5;564;0;0;2,1
19/12/2024 1:00;15;6;12;9,4;21,4;0;0;4,3;0,7;158;0;75,7;564;0;0;2,2
19/12/2024 2:00;23;7;37,5;7,6;45,1;0;0;1,5;0,7;246;0;75,3;563;0;0;3,9
19/12/2024 3:00;23;18;8,3;7;15,4;0;0;7,5;0,6;223;0;74,9;563;0;0;2,2
19/12/2024 4:00;11;5;4,9;5,8;10,7;0;0;10;1,4;172;0;74,6;563;0;0;1,2
19/12/2024 5:00;8;3,6;17,3;9,4;26,7;0;0;3,2;0,9;176;0;76,3;563;0;0;3,6
19/12/2024 6:00;20;6;26,2;9,5;35,7;0;0;2;0,7;189;0;76,7;563;3;0;4,8
19/12/2024 7:00;23;11;30,6;9,1;39,7;0;0;3,3;1,4;159;0;76,2;564;49;0;4,5
19/12/2024 8:00;29;10;16,4;4,5;20,8;0;0;9,8;1,3;172;0;58,1;564;207;0;2,3
19/12/2024 9:00;20;6;10,2;3,8;14;0;0;11,6;1,5;176;0;57;565;172;0;1,6
19/12/2024 10:00;17;10;14,5;4,7;19,3;0;0;11,7;1,7;163;0;55,2;565;268;0;2,2
19/12/2024 11:00;30;7;13,1;3,1;16,2;0;0;13,2;2,4;142;0;51,3;565;289;0;1,8
19/12/2024 12:00;22;10;12,9;3;15,9;0;0;15,2;2,8;123;0;47,9;564;558;0;1,4
19/12/2024 13:00;14;6;8,4;1,9;10,3;0;0;17,2;2,7;149;0;42;563;622;0;1,5
19/12/2024 14:00;15;3;6,7;2;8,7;0;0;17,9;1,8;188;0;41,4;563;629;0;1,2
19/12/2024 15:00;10;4;5;1,8;6,8;0;0;18,9;1,6;202;0;40,1;563;472;0;0,9
19/12/2024 16:00;12;4;11,3;2,7;14;0;0;17;2;171;0;39,5;562;435;0;1,5
19/12/2024 17:00;23;9;14,9;4,3;19,2;0;0;14,1;1,5;188;0;44,5;562;170;0;3,1
19/12/2024 18:00;25;12;5,9;5,4;11,3;0;0;13,2;1,4;193;0;53,2;563;30;0;1,6
19/12/2024 19:00;24;11;8;8,3;16,3;0;0;8,2;1,2;195;0;62,1;563;0;0;2,2
19/12/2024 20:00;19;11;7,2;7,9;15,1;0;0;8,7;1;201;0;65,6;563;0;0;1,7
19/12/2024 21:00;18;10;8;7,4;15,4;0;0;7,7;1,2;186;0;70;564;0;0;2,5
19/12/2024 22:00;25;8;14,2;8,1;22,4;0;0;4,7;0,8;221;0;71,1;564;0;0;2,3
19/12/2024 23:00;17;11;20,5;7,7;28,2;0;0;1,4;0,6;212;0;69,1;564;0;0;3,7
20/12/2024 0:00;27;11;19,2;6,2;25,4;0;0;1,7;0,6;214;0;69,4;564;0;0;2,7
20/12/2024 1:00;21;8;15,7;6,8;22,5;0;0;1,4;0,7;200;0;72,2;564;0;0;2,4
20/12/2024 2:00;20;2,1;13,6;7,1;20,7;0;0;1,6;0,7;195;0;76,3;563;0;0;2,1
20/12/2024 3:00;25;6;8,4;8,2;16,5;0;0;2,4;0,7;220;0;76,9;563;0;0;1,9
20/12/2024 4:00;13;11;8,9;6,8;15,7;0;0;4;0,7;207;0;79,1;563;0;0;2,1
20/12/2024 5:00;17;8;16,2;8,9;25,1;0;0;2,7;0,6;192;0;81,5;563;0;0;2,8
20/12/2024 6:00;19;13;30,4;7,3;37,7;0;0;1,2;0,5;211;0;80,2;563;3;0;4,5
20/12/2024 7:00;22;12;53,6;5,3;58,9;0;0;1,8;0,5;232;0;79,3;564;37;0;5,6
20/12/2024 8:00;43;13;90,4;10,3;100,6;0;0;3,8;1,1;99;0;67,6;564;220;0;11,2
20/12/2024 9:00;73;32;17,8;5,7;23,5;0;0;13;1,3;190;0;53,7;564;493;0;2,7
20/12/2024 10:00;38;7;10;4,1;14,1;0;0;17,6;1,7;188;0;45,7;564;656;0;1,9
20/12/2024 11:00;22;8;6,4;3,6;10;0;0;19,3;1,8;186;0;43,1;564;729;0;1,1
20/12/2024 12:00;31;6;5,8;2,7;8,5;0;0;19,8;1,9;203;0;43,7;563;677;0;1,2
20/12/2024 13:00;29;5;6,8;2;8,8;0;0;21,9;2,2;166;0;34,8;563;1038;0;1
20/12/2024 14:00;9;4;5,5;1,7;7,2;0;0;21,3;2,2;178;0;34,9;562;809;0;0,7
20/12/2024 15:00;11;3;5,3;2,1;7,3;0;0;22,5;1,7;202;0;36,2;562;785;0;1,1
20/12/2024 16:00;19;3;8,2;5,5;13,6;0;0;22,1;1,8;253;0;39,5;562;299;0;1,9
20/12/2024 17:00;23;16;14,7;10,2;24,9;0;0;19,7;2,4;288;0;53,2;562;173;0;4,4
20/12/2024 18:00;48;20;18,9;13,9;32,8;0;0;12,8;3;289;0;61,4;562;20;0;4,9
20/12/2024 19:00;46;29;40,4;19,7;60,1;0;0;4,1;1,9;313;0;74,7;563;0;0;8,1
20/12/2024 20:00;76;36;22,7;15,5;38,2;0;0;4,8;1;183;0;70,2;563;0;0;5,6
20/12/2024 21:00;37;20;8,6;8,7;17,3;0;0;7,9;0,9;195;0;70,3;564;0;0;2,1
20/12/2024 22:00;20;8;8,5;8,5;17;0;0;7,3;0,9;193;0;72,6;564;0;0;2,1
20/12/2024 23:00;26;8;12,1;9,6;21,7;0;0;4,1;0,9;178;0;73,2;564;0;0;2,2
21/12/2024 0:00;27;8;15,4;10,2;25,6;0;0;2,1;0,8;187;0;75;564;0;0;2,4
21/12/2024 1:00;24;14;12,4;8,6;21;0;0;2;0,8;220;0;73,6;564;0;0;3
21/12/2024 2:00;25;18;17,5;7;24,5;0;0;1,4;0,6;222;0;71,9;563;0;0;2
21/12/2024 3:00;22;7;13,9;7,6;21,4;0;0;1,5;0,8;197;0;69,9;563;0;0;2,3
21/12/2024 4:00;32;8;14,1;7,8;21,9;0;0;1,6;0,5;223;0;69,9;563;0;0;2,2
21/12/2024 5:00;22;9;25,2;7,3;32,5;0;0;1,2;0,6;216;0;69,6;563;0;0;3,1
21/12/2024 6:00;35;8;24,6;8,7;33,3;0;0;1,2;0,6;232;0;68,1;563;2;0;3,1
21/12/2024 7:00;27;8,6;72,6;3,8;76,4;0;0;1,5;0,6;248;0;68,6;564;45;0;8,6
21/12/2024 8:00;55;20;110,6;8,9;119,5;0;0;2,7;1,2;300;0;66,3;564;160;0;12,6
21/12/2024 9:00;104;44;122,7;26,1;148,8;0;0;4,1;1,4;288;0;62,4;564;279;0;19,1
21/12/2024 10:00;129;59;79,2;39,3;118,5;0;0;8,6;0,9;268;0;55;564;372;0;16,1
21/12/2024 11:00;113;49;29,3;22,7;52;0;0;17;1,2;276;0;47,7;564;414;0;7,2
21/12/2024 12:00;45;26;8,8;6,4;15,2;0;0;16,5;1,6;196;0;48,8;563;221;0;1,6
21/12/2024 13:00;24;8;5,7;2,5;8,2;0;0;17,7;1,8;181;0;45,9;563;582;0;0,9
21/12/2024 14:00;12;0;7;3,2;10,2;0;0;17,4;1,9;177;0;40,8;562;603;0;1,2
21/12/2024 15:00;32;12;8,8;3,4;12,1;0;0;15,8;2,2;159;0;44,3;562;250;0;0,7
21/12/2024 16:00;8;7;11,5;4,5;16;0;0;13,3;1,9;149;0;47,5;562;211;0;1,2
21/12/2024 17:00;8;4;12,1;5;17,1;0;0;11,9;1,6;186;0;55,2;562;129;0;1,5
21/12/2024 18:00;25;6;5,5;4,9;10,4;0;0;12,5;1,2;192;0;60,2;562;30;0;1,5
21/12/2024 19:00;16;8;21,1;14,7;35,8;0;0;5,9;1,6;295;0;71,5;563;0;0;3,6
21/12/2024 20:00;41;27;30,6;17,4;47,9;0;0;2,9;1,8;301;0;79,6;563;0;0;5,6
21/12/2024 21:00;57;27;22,7;14,6;37,3;0;0;3,2;1,1;242;0;75,9;564;0;0;4,7
21/12/2024 22:00;40;21;27,3;8,1;35,5;0;0;1,3;0,6;216;0;69,4;564;0;0;3,4
21/12/2024 23:00;32;17;19,2;8,3;27,5;0;0;1,8;0,6;198;0;71,1;564;0;0;2,5
22/12/2024 0:00;25;14;15,9;9,5;25,4;0;0;2;0,6;218;0;73,1;564;0;0;2,2
22/12/2024 1:00;29;13;27,3;8,2;35,5;0;0;1,3;0,7;251;0;75,3;564;0;0;4,3
22/12/2024 2:00;31;13;30,9;8,5;39,3;0;0;1,2;0,5;207;0;75,4;564;0;0;4,5
22/12/2024 3:00;31;15;36,8;8;44,8;0;0;1,2;0,6;223;0;78,7;564;0;0;4
22/12/2024 4:00;38;14;28,2;5;33,2;0;0;1,1;0,4;235;0;80;564;0;0;2,7
22/12/2024 5:00;28;6;20,3;5,4;25,8;0;0;1,1;0,5;230;0;79;564;0;0;1,9
22/12/2024 6:00;25;2,8;23,2;5,2;28,4;0;0;1,1;0,6;216;0;80,1;564;3;0;2,8
22/12/2024 7:00;29;9;32,1;4;36,2;0;0;1,5;0,6;207;0;81,2;564;45;0;3,3
22/12/2024 8:00;29;9;32,7;6,7;39,4;0;0;4;0,6;226;0;65,8;565;223;0;3,6
22/12/2024 9:00;33;16;29,5;10,5;40;0;0;10,5;1,1;296;0;52,3;565;469;0;6
22/12/2024 10:00;29;16;27,5;15,7;43,2;0;0;18,8;1,5;357;0;47,3;565;693;0;5,3
22/12/2024 11:00;44;20;19,4;19,1;38,5;0;0;29,6;1,6;315;0;43,8;564;753;0;5,2
22/12/2024 12:00;42;22;13,5;15;28,5;0;0;24,9;1,4;297;0;42,1;564;323;0;3
22/12/2024 13:00;22;9;18,9;15,3;34,1;0;0;17,8;1,8;290;0;50,3;563;135;0;3,3
22/12/2024 14:00;52;21;22,1;18,6;40,6;0;0;17,6;2,1;310;0;64,8;563;257;0;5
22/12/2024 15:00;69;29;15,5;7,3;22,8;0;0;16,7;2;165;0;62,2;563;199;0,1;2,2
22/12/2024 16:00;18;10;5,9;3,2;9,1;0;0;17;1,1;203;0;60;562;250;0;0,6
22/12/2024 17:00;7;7;7,8;5,2;13;0;0;13,7;1,2;182;0;56,5;562;106;0;1
22/12/2024 18:00;9;5;4,8;5,7;10,5;0;0;14,3;1;208;0;61,4;563;17;0;0,8
22/12/2024 19:00;10;6;7;10,9;18;0;0;6,9;0,6;208;0;65,2;563;0;0;1,5
22/12/2024 20:00;18;11;7,8;8,3;16,1;0;0;8,9;1,1;207;0;73,1;564;0;0;1,5
22/12/2024 21:00;15;11;7;7;14;0;0;12;1,5;166;0;70,6;564;0;0;0,9
22/12/2024 22:00;14;7;8,3;10,5;18,8;0;0;7,2;0,8;183;0;67;564;0;0;1,5
22/12/2024 23:00;13;5;5,6;7,6;13,2;0;0;10,7;0,7;209;0;66,6;565;0;0;1,1
23/12/2024 0:00;11;4;5,5;9,5;14,9;0;0;6,4;0,4;228;0;70,6;564;0;0;1,5
23/12/2024 1:00;10;10;4,7;7,2;11,9;0;0;9,4;0,8;202;0;71,3;564;0;0;1
23/12/2024 2:00;0;21;3,4;3,4;6,8;0;0;15,5;0,9;194;0;71,8;564;0;0;0,6
23/12/2024 3:00;10;5;3,2;2,3;5,5;0;0;18,2;1;178;0;71,2;563;0;0;0,4
23/12/2024 4:00;6;3;4,6;3,7;8,3;0;0;16;0,6;230;0;70,2;563;0;0;0,7
23/12/2024 5:00;3;1;36,2;8,4;44,6;0;0;3,5;1,1;295;0;72,9;563;0;0;0
23/12/2024 6:00;27;7;30,2;10,8;41;0;0;3,2;1,1;35;0;74,5;564;3;0;6,8
23/12/2024 7:00;23;10,9;40,6;11,3;52;0;0;2,9;0,7;351;0;75,4;564;42;0;10,9
23/12/2024 8:00;25;19;36,4;10,3;46,8;0;0;6,2;0,9;282;0;66,9;564;191;0;7,4
23/12/2024 9:00;28;13;37;12,2;49,1;0;0;7,9;1,1;312;0;58,4;565;209;0;5,7
23/12/2024 10:00;39;13;11,5;5,4;17;0;0;12,2;1,5;182;0;57,5;565;232;0;2
23/12/2024 11:00;14;8;4,7;2,8;7,5;0;0;16,2;1,5;206;0;53,8;565;353;0;1,2
23/12/2024 12:00;11;5;8;4;12;0;0;15,3;1,7;184;0;54,9;564;301;0;1,7
23/12/2024 13:00;12;6;9,4;3,7;13,1;0;0;15,2;1,6;182;0;52,9;564;513;0;1,3
23/12/2024 14:00;11;6;10,3;3,9;14,2;0;0;17;2,5;136;0;45,1;563;373;0;1,6
23/12/2024 15:00;9;8;23,5;5,6;29,1;0;0;15,7;1,9;105;0;42,6;562;352;0;4
23/12/2024 16:00;15;15;16,3;5,7;22,1;0;0;16,1;1,7;147;0;45,5;562;214;0;2,8
23/12/2024 17:00;19;6;18,4;6,8;25,2;0;0;14,3;2,1;115;0;44,9;562;137;0;2,8
23/12/2024 18:00;17;5;34,6;9,7;44,3;0;0;9,8;2;91;0;46,5;562;32;0;4,7
23/12/2024 19:00;25;19;21,8;8,7;30,5;0;0;8,8;1,9;132;0;52,1;563;0;0;4,4
23/12/2024 20:00;27;8;9,3;7,9;17,2;0;0;11,2;1,4;180;0;61,5;564;0;0;1,9
23/12/2024 21:00;17;6;10,9;9,4;20,3;0;0;8,6;1,1;184;0;59,2;564;0;0;2,8
23/12/2024 22:00;17;7;7,3;8,1;15,4;0;0;8,7;1;192;0;66;564;0;0;1,8
23/12/2024 23:00;24;12;18,1;13,4;31,5;0;0;5;1,5;268;0;69,4;564;0;0;4,8
24/12/2024 0:00;37;22;24,1;17;41,2;0;0;2,1;1,1;291;0;76,5;564;0;0;6,3
24/12/2024 1:00;56;28;23,6;14,5;38,2;0;0;2,1;0,9;272;0;75;564;0;0;10,8
24/12/2024 2:00;82;55;17,5;15,2;32,7;0;0;1,8;1;291;0;75,7;564;0;0;4,8
24/12/2024 3:00;29;22;20,8;11,2;32;0;0;1,3;0,6;213;0;73,7;563;0;0;4,4
24/12/2024 4:00;37;21;12,3;9;21,3;0;0;1,8;0,4;211;0;73;563;0;0;2,1
24/12/2024 5:00;40;13;49;9,1;58,1;0;0;1,4;1,1;290;0;77,6;563;0;0;6,6
24/12/2024 6:00;48;26;70,5;9,8;80,3;0;0;1,4;0,7;301;0;78,6;564;2;0;9,5
24/12/2024 7:00;71;36;57,2;8,7;65,8;0;0;1,6;0,6;202;0;78,7;564;41;0;9,7
24/12/2024 8:00;52;19;31,2;8;39,2;0;0;4,6;0,7;201;0;70,1;564;161;0;4,1
24/12/2024 9:00;43;15;13,8;5,7;19,5;0;0;12,5;1;185;0;53,5;565;420;0;2,1
24/12/2024 10:00;14;9;22,6;14,1;36,8;0;0;16,4;1,4;289;0;46,1;564;481;0;4,4
24/12/2024 11:00;37;17;28,8;22,7;51,5;0;0;20,6;1,5;280;0;45;564;510;0;7
24/12/2024 12:00;51;28;18;17,7;35,7;0;0;31,2;1,6;303;0;39,7;563;748;0;4,5
24/12/2024 13:00;31;17;12,4;12,8;25,2;0;0;35,6;2,7;284;0;42,8;563;632;0;3,7
24/12/2024 14:00;42;24;11,5;12,3;23,9;0;0;35,9;3,9;279;0;56,6;562;588;0;3,9
